post_id,username,created_at,comment_text
s1-bp-sR7UI,@georgeogbonna8821,2026-02-03T03:46:44Z,Another liar another lie Mr Gambari you and Buhari are textbook example of the ill you speak about here. Tribalism and nepotism were the hallmarks of your being just take a good look at your records Buhari is in record to be the worst nepotistic and tribalistic humans to ever get power in Nigeria and may be in the world
vD0biIcK608,@Sinoken-m5o,2026-02-05T20:49:29Z,UDA is an excellent perception creator but cannot remove the believe of majority citizens about  the source of political  falsehood.😮😮😮
vD0biIcK608,@segutkipkiruiTube,2026-02-05T20:44:06Z,People win for being associated (or not being associated) with  certain political parties or popular PL. Some will win for being independent candidates...
vD0biIcK608,@osodowilberforce2321,2026-02-07T13:12:57Z,"Kisia,the problem with Dismus is that he remains a journalist even when he is tackling serious national subjects like the one u r dealing with."
HQsTOhk-658,@Bingbangboombox,2026-01-30T04:58:03Z,Her documentary is sold out everywhere!!
HQsTOhk-658,@Mila-gx1dg,2026-01-29T12:32:16Z,Idk why ppl dont like her. She doesnt even get involved in the bs.
HQsTOhk-658,@lindyellsworth5194,2026-02-04T02:20:40Z,You are so spot on! God Bless you. 🙏🙏🇺🇸🇺🇸
HQsTOhk-658,@3nergizerbunny007,2026-01-29T14:33:29Z,"Most beautiful First Lady in history, I love Melania. I pray for her, and the best President in history, near daily."
HQsTOhk-658,@GinaIvey-e4d,2026-01-29T13:35:22Z,She is in my opinion a very smart AND GORGEOUS Lady !!!! Best first LADY EVER !!!!!! Stunning !!!!!
HQsTOhk-658,@christinawood3996,2026-01-29T13:54:05Z,She is the most beautiful and classy first lady we have ever been privileged to witness. God bless her and her family. She did a phenomenal job with Barron.
HQsTOhk-658,@bernadettemenzies1647,2026-01-29T12:25:30Z,wonderful  first lady  wonderful  president trump  best  first  family  ever❤❤❤
HQsTOhk-658,@kevinkurtz9889,2026-01-29T14:08:31Z,At least she isn't condemning the country that has given her opportunity.
HQsTOhk-658,@susanlisak9018,2026-01-29T13:31:05Z,"She is lovely and has a lot of class for sure, but in my opinion, her very best quality is she has: a high degree of SELF AWARENESS  ❤"
HQsTOhk-658,@ctwm9963,2026-01-29T14:07:08Z,I love this.
xWYVjbVMwuI,@HabibKhan-xz1nj,2026-02-07T06:09:43Z,"কি ভাবে সম্ভব, সঠিক তদন্ত করে বেবস্তা নেয়ার দাবি জানাচ্ছি"
xWYVjbVMwuI,@uzzalhosen797,2026-02-07T06:42:05Z,এই হল বাংলাদেশের অবস্থা
xWYVjbVMwuI,@SuohelMira,2026-02-07T09:19:59Z,বাটপারি বন্ধ করতে হবে এই সব চলবেনা
xWYVjbVMwuI,@আজকেরবাংলাদেশ24,2026-02-07T06:36:08Z,এদের বহিষ্কার করা উচিত
xWYVjbVMwuI,@mithukhan8645,2026-02-07T10:02:17Z,এটা একমাত্র বাংলাদেশেই সম্ভব শুধু ভাগ টা সমান সমান হলেই হয়
xWYVjbVMwuI,@jeweelsmc6908,2026-02-07T09:40:29Z,বড় বাটপারের সাথে ছোট বাটপারের সংযুক্ত থাকবেই 😡😡😡😡😡😡
xWYVjbVMwuI,@JakirGamingolpo,2026-02-07T09:22:03Z,"কাউকে বার বার ডাকলে,
সে রাগ হয়..!!
কিন্তু আল্লাহ কে বারবার ডাকলে,
তিনি খুশি হন..!!"
xWYVjbVMwuI,@Monpakhi-d5t,2026-02-07T06:44:51Z,মিটিকুলাস ডিজাইন।
xWYVjbVMwuI,@rahamatdti2042,2026-02-07T08:46:54Z,এই নির্বাচন কমিশন কিভাবে নিরপেক্ষ নির্বাচন উপহার দিতে পারবো।
xWYVjbVMwuI,@MdHasan-wo4pw,2026-02-07T07:17:31Z,আইনে আওতায় আনতে হবে
JMOi5MuwPkQ,@elbruces,2025-12-03T00:23:45Z,Notice how nobody is considering victim testimony as evidence.  It very much is.
JMOi5MuwPkQ,@DerangedCoconut808,2025-12-03T21:04:21Z,Well he got away with admitting he walked in on underage pageant girls in their dressing room. Soooooooooo….
JMOi5MuwPkQ,@loudaddy2001,2026-01-27T20:08:21Z,When is someone going to take this monster down?
JMOi5MuwPkQ,@pamelahomeyer748,2025-12-19T18:53:52Z,The biggest issue is that today they are not handing over all the files so once again they have committed a crime
JMOi5MuwPkQ,@ReggieOnRandom,2025-12-03T01:58:53Z,The biggest revelation from these emails is that Epstein was damn near illiterate. The idea that the elites are smart and capable people has been proven false once again.
JMOi5MuwPkQ,@GaladorLP,2025-12-04T06:40:57Z,How can anyone be even surprised at this point?
JMOi5MuwPkQ,@ConnerFields-p7w,2025-12-15T23:16:52Z,Press criminal charges.
JMOi5MuwPkQ,@epenesajennings4725,2026-01-04T02:21:12Z,Dirty 47 is being protected by the other dirty billionaires and politicians involved?
JMOi5MuwPkQ,@CurtisWhitehead-wn5bs,2025-12-06T06:06:26Z,Don’t need the emails or files. We got pics and vids of them together and his own disgusting words about dating his own daughter. GUILTY!
JMOi5MuwPkQ,@RagingFlamesRedGuyAttitude,2025-12-13T06:22:26Z,"Too bad it's still being swept under the rug, covered up, & ignored..."
XDBLgxZSLQg,@CarlosSuarez-j7o,2026-01-28T18:40:58Z,She talk like him now 😂😂
XDBLgxZSLQg,@techbotresumes,2026-01-28T18:36:20Z,She secured her stay in the US
XDBLgxZSLQg,@BobSutton-w5z,2026-01-28T20:16:23Z,Ice should check out her credentials
XDBLgxZSLQg,@Mdntrider-Rm,2026-01-28T20:03:40Z,Oh wow I know she’s not getting any invites to the cookout 😂 she is officially banned 😂😂
XDBLgxZSLQg,@mystuffyesmystuff,2026-01-28T18:58:26Z,There goes her career.
XDBLgxZSLQg,@zaynhersi4339,2026-01-28T18:55:27Z,"Reporting live from Little Rock. 
Sources say “she didn’t graduate Highschool…”

Back to you bob."
XDBLgxZSLQg,@trav5415,2026-01-28T23:28:49Z,Minaj should read a book !
XDBLgxZSLQg,@Hraptor,2026-01-28T20:20:58Z,What’s this circus
XDBLgxZSLQg,@SparklingWithNiGHTS-z7w,2026-01-28T23:45:33Z,"In a way,she literally just sold her soul to the orange devil."
XDBLgxZSLQg,@KingMuncheez,2026-01-28T19:53:56Z,She literally is up there like “omg I’m really doing this.” 😂 sell out
ZPcJ0EZMV6Y,@richardlock5839,2026-02-02T16:11:23Z,A race between the sane & the insane - let’s hope there are more sane
ZPcJ0EZMV6Y,@jkcanborough7374,2026-02-03T00:06:55Z,"This is TEXAS, holly crap! That is massive."
ZPcJ0EZMV6Y,@berthelsen1991,2026-02-02T17:14:47Z,Evil wins when good people stay idle. Please make sure you cast your vote!
ZPcJ0EZMV6Y,@skateryan,2026-02-03T01:06:13Z,"I love how the closed captions read ""Rhonda Santis"" instead of Ron Desantis. 😂"
ZPcJ0EZMV6Y,@hankitytankity,2026-02-02T17:50:52Z,Nervous? It’s hungry and without healthcare .
ZPcJ0EZMV6Y,@kbob9625,2026-02-02T19:47:59Z,"Who knew taking peoples rights, destroying the dollar, increasing the cost of living and taking away millions of people healthcare, is unpopular."
ZPcJ0EZMV6Y,@deadave100,2026-02-02T16:09:44Z,"If The United States saw what the United States is doing in the United States, United States would invade United States to liberate the United States from the tyranny of the United States."
ZPcJ0EZMV6Y,@MarkWillys-ek3ug,2026-02-03T05:16:19Z,This is great!
ZPcJ0EZMV6Y,@JonReevesLA,2026-02-02T20:55:01Z,"Well, you may not be able to blame the 31 point shift on an ice storm, but you can certainly blame it on an ICE storm."
ZPcJ0EZMV6Y,@77Playmaker,2026-02-02T18:33:16Z,Impeach. Convict. Remove.
Pvlr2YrjxZY,@Djdddidxhd,2026-02-07T14:33:37Z,Criminal in power they want to rig 2027 Elections this criminality by senate president Akpabio will not stand
Pvlr2YrjxZY,@jemezieeriator1971,2026-02-07T21:53:46Z,This is the type of conversation we like to hear or see thank you guys 🎉
Pvlr2YrjxZY,@chikadibianjokutv,2026-02-08T04:53:23Z,Election results shall compulsorily be electronically transmitted to the irev from the polling unit by the polling officer after counting. This is what we want.
P-I0J8N-aqw,@DrWhite35,2026-02-05T20:39:17Z,"People don't know Trump o. He can respect you today, disrespect you tomorrow. Ask Xi Jinping, Trump calls him my friend, but you know what's up. Ask President Claudia of Mexico too.

Besides, it's a speech. What did you want Trump to say before? If he gives a negative remark, news outlets would go - ""Trump calls African first lady (_)""..sexist, racist.

""She attended the prayers"", okay.
""He praised her""....come on guys, this shouldn't even be a news."
P-I0J8N-aqw,@oladepotaofeek,2026-02-05T22:46:12Z,"Thanks to Trump for his recognition,now let's turn to the recognition to something positive and impactive at home😅"
P-I0J8N-aqw,@Ladyreign2015,2026-02-05T21:41:57Z,"Trump has not fallen to the lobbist, he was even looking at Tinubu wife through the lens of his hand placed on his fire head"
P-I0J8N-aqw,@estheruchechukwu9538,2026-02-05T22:50:27Z,Of course our beautiful first lady is very respectful. That is not in doubt. Thank you Trump for recognizing her
P-I0J8N-aqw,@oladeleebenezer9459,2026-02-05T20:01:01Z,She really is a very respectful person.
P-I0J8N-aqw,@TrueTalkeTV,2026-02-05T19:56:57Z,Case closed...let the haters drink otapiapia!!!!!!!
P-I0J8N-aqw,@zee8704,2026-02-05T19:41:03Z,😂🤣🤣😆the 9million dollar propaganda worked....😂
P-I0J8N-aqw,@raychang7292,2026-02-06T11:26:16Z,I laugh with one corner of my mouth with native language.....😂😂😂
P-I0J8N-aqw,@brademilmartirossian3378,2026-02-06T03:06:33Z,"Trum celebrated our first lady...
Hurrsy🎉🎉🎉🎉"
P-I0J8N-aqw,@ugwunnamdi4969,2026-02-05T21:18:27Z,Haters go think say na ai.😂😂
L-IidR-SRfY,@dattatraybhosale9884,2026-02-08T11:35:30Z,बाप बापच असतो आधारवड महानेते आदरणीय शरद पवार साहेब
L-IidR-SRfY,@dattatraygaikwad7122,2026-02-06T17:58:11Z,आज १० वा आहे
L-IidR-SRfY,@dhananjayawagh55,2026-02-05T14:14:40Z,Rajyasabhesathi?
L-IidR-SRfY,@nilimahule584,2026-02-05T15:03:53Z,Gharst nahika  bhetale   baherach  bhet ghetsli  gharguti  prasang  aahe  evdhya  lokachi   kay   aavshykata  aahe  pvt  bolata  aale  asate
L-IidR-SRfY,@sufipore,2026-02-06T01:59:45Z,"एवढी प्रसिद्धी कशाला  ?? 
पोलिसांनची  लगबग  पहात रहा 
सामान्य माणसाला  कसे वागवतात हे पूर्ण महाराष्ट्राला माहीत आहे"
L-IidR-SRfY,@PRK-o3n,2026-02-07T19:08:40Z,This proves that our beloved ajit dada is not gonna come back 😭😭😭😭
L-IidR-SRfY,@avt182,2026-02-07T15:59:37Z,ह्या माणसाला सत्ते साठी काही पण वाटतं नाही... उगाच त्या गरीब सुनीत्रा पवारला विलीनकरणासाठी भीती घालून घाबरून सोडायलाय.😡
L-IidR-SRfY,@ajitgadgil5927,2026-02-05T14:39:36Z,🤔🫣
L-IidR-SRfY,@SaralPlatform,2026-02-05T14:50:24Z,केवढी लोक कामधंदा शिवाय
L-IidR-SRfY,@lordlcs-nu1ev,2026-02-07T14:32:43Z,शरद काका पासून सांभाळा 😊😊
hISN5PwQ-54,@error4617,2026-01-31T02:23:46Z,She sounds like the female version of him lol 😭
hISN5PwQ-54,@nsilva800,2026-01-30T17:02:09Z,Someone must know some nasty dirty secrets....
hISN5PwQ-54,@Robozapien999,2026-01-29T14:23:18Z,1 yeti was harmed to make that coat R.I.P. YETI😂😂
hISN5PwQ-54,@jhassvmusic2657,2026-01-31T00:00:10Z,Lmao SNL is getting funnier! Wow
hISN5PwQ-54,@OversizedSquid,2026-01-29T14:37:14Z,She needs her husband and brother pardoned bad huh 😂😂😂😂
hISN5PwQ-54,@Memphis10USA,2026-01-29T14:41:13Z,🛑🤔Well now you know who is playing alone with kid rock in their Super Bowl half time event😮......😊😅😂
hISN5PwQ-54,@MarsianForestcat,2026-01-29T21:46:24Z,What this Big Bird costume is about?
hISN5PwQ-54,@voodooman123,2026-01-30T12:15:52Z,What has she got under there a cardboard box 🎁😂 😂
hISN5PwQ-54,@daveshotchicken3,2026-01-31T04:09:48Z,This is straight out the hunger games
hISN5PwQ-54,@MrKoch-hq2mo,2026-01-30T11:44:38Z,Fear does funny things to people
Epz8Mo70y1Y,@Bikemanchronicles-_1762,2026-02-06T05:59:07Z,"First speaker is uninformed. A veneer of content yet comfortable on a national TV is disparaging. Nyota ain't a loan, it's a grant for people who are generally disadvantaged?. A pessimist will water down KSH 45,000.This is startup capital for an underprivileged."
vlAvRrglS7A,@samsonoyebanji2358,2026-02-05T20:21:23Z,"Senate is the problem. Almost 3 years on electoral act, yet nothing good is coming out"
vlAvRrglS7A,@chidiebereezeokafor9736,2026-02-05T20:32:32Z,Please real time must be stated clearly.  Don't give room for network glitches. That's how they deceived  Nigerians in 2023 by making electronic transmission optional
vlAvRrglS7A,@ugwulagerman6036,2026-02-05T20:45:39Z,"Nigerians, please, we should not allow this nonsense to stand. Electronics Translations is composer"
vlAvRrglS7A,@peteao,2026-02-05T20:25:06Z,This has to be the worst senate or one of the worst. Just 100% rubber stamp!
vlAvRrglS7A,@Benosky,2026-02-06T01:15:44Z,Did you hear what he said that Real time was removed because the network might obstruct realtime electronic transmission of result. Another question mark here ooo. The Court will use this as another ground to justify a corrupt election.
vlAvRrglS7A,@danielmartins6576,2026-02-05T21:16:28Z,"If you investigate this matter you will find out that it is the APC that do not want compulsory electronic transmission of results even with 30 governors. Nigerians need to open their eyes, these politicians are not only destroying our lives but also the lives of our unborn children. Today people are being killed like flies in Nigeria, if Nigeria wasn’t safe and governed properly during the 60’s 70’s 80’s and in the 90’s those in power today would not be alive to become who they are today. Nigerians need to vote these politicians out either through the ballot box or by force if they try to rig elections."
vlAvRrglS7A,@StephenEluwa-d4e,2026-02-06T03:51:38Z,This issue must not be left for the Senate. The Nigeria citizens must stand up for their right to free and fair election.
vlAvRrglS7A,@echezonaernestanoliefo3582,2026-02-05T22:19:26Z,"My brother let me tell you, not transmitting in real time is as bad as not transmitting the results to the portal, because they can hold and not allow the results to be transmitted until they change things before transmitting it, after all there is no time frame."
vlAvRrglS7A,@lotoseyi,2026-02-05T21:00:11Z,Akpabio leadership of this tenth senate is the worst in the history of this country.
vlAvRrglS7A,@courageous8340,2026-02-05T22:08:07Z,If this alterations can happen openly imagine the evil that has been going on without our notice or secretly
hZiSIHcOqRU,@allexblue,2026-02-06T13:54:53Z,I need this regime out like now
hZiSIHcOqRU,@silviasanchez2957,2026-02-06T15:13:01Z,Watching the youth dying will NEVER be forgotten... I don't believe in these last minute apologies...
hZiSIHcOqRU,@ayub3102,2026-02-06T22:42:27Z,This will NEVER be forgotten. I am a GEN-Z and this cannot go unpunished.
hZiSIHcOqRU,@johnkariukimwangimwangiaxc9270,2026-02-06T17:01:18Z,We will never forget this
hZiSIHcOqRU,@NjorogewaRuth,2026-02-06T16:40:21Z,Hawa wauaji ni WANTAM na wapelekwe Hague starting with Ruto and Koech 😳Kenyans must this time round make sure Ruto pays for his evils
hZiSIHcOqRU,@frankrajwayi889,2026-02-07T08:30:08Z,RAISE THE DEAD💀 AND APOLOGIZE TO THEM😢!!!!!!😡
hZiSIHcOqRU,@CarolineGakii-xs8br,2026-02-07T09:25:07Z,We cannot forget...that was hell traumatizing
hZiSIHcOqRU,@EvanceOtieno-c8i,2026-02-07T18:51:22Z,Our brothers died like flies no apology will be accepted
hZiSIHcOqRU,@njerimunge2108,2026-02-06T16:31:18Z,Rex Masai.... Albert Ojwang .... Boniface MwangI... Go apologize ICC
hZiSIHcOqRU,@pemb-y3s,2026-02-06T23:27:03Z,"KASONGO, Murkomen and their police killer squad Nyumbani and they will face prosecution in Court of law for murdering Genz's and looting public resources for their families and own benefits with their sycophants.  "
p6-SVcWbi9A,@robertoosthuizen8718,2026-02-08T18:02:04Z,"As a non-U.S. person, I stand with you...against ICE.
Go America!"
p6-SVcWbi9A,@susieworth5025,2026-02-08T17:22:32Z,"We owe Minnesota a great debt! 
Thank you for all you are doing! 
I'm sorry for the loss of people. Citizen or immigrant. I wish I could help 😢"
p6-SVcWbi9A,@Stephanie-d6j,2026-02-08T17:29:34Z,Young people who are engaged will be our saving grace in America. This is encouraging and uplifting. Keep this movement going. Thank you for this great commentary. Vote in midterm.
p6-SVcWbi9A,@ziziroberts8041,2026-02-08T17:58:07Z,Throw The Corporate Tea Into The Harbor. Americans must stop breaking shopping and holiday travel records.
p6-SVcWbi9A,@EmroldJ.Franklyn,2026-02-08T17:40:11Z,Kamala Harris had warns Americans about trumps intentions
p6-SVcWbi9A,@tommyD-r2c,2026-02-08T19:02:32Z,What a sick country the US has become.
p6-SVcWbi9A,@pattibramley3911,2026-02-08T17:33:51Z,Those ten year olds give me hope for the future!!
p6-SVcWbi9A,@jeromelysaght6592,2026-02-08T18:57:42Z,"That's a load of excrement when there is no retribution, there's now JUSTICE, then Constitution is being abused daily and no one is being held to account:"
p6-SVcWbi9A,@paulwestbrooks2111,2026-02-08T18:13:43Z,“ Not trying to start a club “ But we are trying to save our country.
p6-SVcWbi9A,@joeblow5087,2026-02-08T16:52:04Z,Save the date: March 28th.
NKxqVwO-Qvg,@Millanreddy,2026-02-07T13:43:38Z,"From India came our ancestors 🇮🇳
carrying faith, values, and hope across oceans.
In Malaysia, we found home 🇲🇾
where generations were raised under the Rukun Negara
with loyalty and respect to our Yang di-Pertuan Agong 🙏
Welcome to Malaysia, Shri Narendra Modi Ji Prime Miniter of Bharat India 
Our DNA remembers history,
our hearts beat for Malaysia.
🇮🇳🤝🇲🇾"
NKxqVwO-Qvg,@gabriellin1352,2026-02-06T18:24:12Z,"Great job 👏
One correction here. ASEAN now consists of 11 countries.
Timor-Leste 🇹🇱 had officially became the 11th full member country of ASEAN since August 2025, during the Malaysia’s chairmanship of 47th ASEAN Summit."
NKxqVwO-Qvg,@jaikishjayasimhan5907,2026-02-07T04:07:14Z,Geeta good job. Good English without any accent.
NKxqVwO-Qvg,@RadhaMN.,2026-02-06T23:43:52Z,SELAMAT  DATANG  KE MALAYSIA TERHORMAT PEDANA MENTERI  INDIA SIR NARENDRA MODI YANG   SATUNYA KITA  AMAT TERPUJI DIANTARA DUNIA 🌹♥️
NKxqVwO-Qvg,@cyoung5985,2026-02-07T08:40:14Z,I am a Malaysian. Zakir Naik has over the years made offensive statements on non Muslims in Malaysia. Most of us wish that he would be deported back to India to face justice.
NKxqVwO-Qvg,@prasadalathurramamurthy1486,2026-02-08T19:37:22Z,"Your Presentation Is So Good And Very Informative Mam, Hope This Meeting Will Be Successful And The Relationship Between The Two Countries Will Grow Stronger Than Ever Before. Wishing All The Malaysians And The Hindus Staying There Will Continue The Relationship With Peace, Happiness And Prosperity🤗
GOD BLESS MALAYSIA🫶🤩✌️🙏"
NKxqVwO-Qvg,@SaraSana-qe9tm,2026-02-07T00:05:01Z,Modi sir  visit to  batu caves and tamil school to
NKxqVwO-Qvg,@suba-mk3sw,2026-02-07T11:28:25Z,"And yes you symbolize an Indian face. Indian female power, courage and fearlessness . Bless you girl !. I hope the give you recognition."
NKxqVwO-Qvg,@_AmorFati_,2026-02-07T03:11:41Z,Brilliant analysis. Very nuanced and balanced 👌🏼
NKxqVwO-Qvg,@HareKrishna-iz4ks,2026-02-07T02:03:18Z,WELCOME PM NARENDRA  MODI VANDA MATARAM VALGA BARATHA MATHA N MAKKAL JAIHIND
4VIKqQYJlT4,@jamesthomas903,2026-02-04T00:11:04Z,"It seems in all the major political parties in Nigeria only APC have one National chairman,hmm...interesting🤔"
4VIKqQYJlT4,@bene5192,2026-02-04T01:56:04Z,The most important question was not asked? Who is the leader of the APC in Rivers state?
4VIKqQYJlT4,@Mullah01,2026-02-03T20:32:26Z,"Wao

Very calm and intelligent chairman. We need more people like this rising in politics. Very intelligent conversation 💯

God bless you Mr Chairman! 
God bless Mr President!
God bless us all!

🇳🇬 God Bless Nigeria 🇳🇬"
4VIKqQYJlT4,@musibauowolabi6424,2026-02-03T22:55:04Z,Na prof now well educated like BAT
4VIKqQYJlT4,@adetunjitaofiq6928,2026-02-04T13:07:50Z,very interesting thank you for coming sir
4VIKqQYJlT4,@tayeadegoroye6623,2026-02-05T19:39:47Z,"Seun, this man explained and enlightened the public very well .
Thanks Prof."
4VIKqQYJlT4,@sammytoosure,2026-02-04T17:28:34Z,"Prof. Was cool, calm and calculated."
4VIKqQYJlT4,@mjj8726,2026-02-04T11:58:46Z,He did pretty  well more than many Tinubu ministers
4VIKqQYJlT4,@groundupTGA,2026-02-04T08:21:25Z,Blessings to Mr chairman sir 🙏🙌
4VIKqQYJlT4,@kayoderichard730,2026-02-05T08:14:14Z,"Seun can u bring oppositions and ask them if those policies will be cancelled if voted for. Very important question U should be asking them too. They all listed those policies when campaigning in 2023 and do they want U-turn now. So if they will cancel, one can easily lie with them towards 2027. If they are not ready to cancel, then leave the one who has the boldness to act right on those policies. Bcos I still don't see any difference between them and how any of them want to rule."
LuUy5t_dxzw,@Idriss-h1s,2026-02-05T03:41:44Z,😂😂😂😂 they've smelled the coffee 😂😂😂
LuUy5t_dxzw,@EuromanGun,2026-02-05T05:11:18Z,One term is unstoppable
LuUy5t_dxzw,@bobkimani1303,2026-02-05T15:46:33Z,U.d.a    is    dead    kabisa     in     m.t    kenya  😮
LuUy5t_dxzw,@BernardoKibunja-yw6nc,2026-02-04T21:01:01Z,We now know who should vote for who
LuUy5t_dxzw,@damariskemunto7326,2026-02-05T04:00:50Z,20 Term ongozeni mpaka mkufe
LuUy5t_dxzw,@Kennedy-s3s5m,2026-02-05T08:59:03Z,One term
LuUy5t_dxzw,@rahabwahu-f6p,2026-02-04T18:59:46Z,Kwedeni huko ..bure kabisaaa WANTAM
LuUy5t_dxzw,@Bru-q3r,2026-02-04T23:15:36Z,"ODM is no more, it died with Baba."
LuUy5t_dxzw,@Musemaukweli4320,2026-02-04T22:30:26Z,"Lies, falsehoods and conmanship scripts. 
It's Kenyans vs kasongo plus his Thugs and thieves and sycophants. 
Which game plan.
He bought fake people with 20k each to pretend they're uda&Kk members.
Uda&Kk is a dangerous political party responsible for abductions and killing of Kenyans, mutilating their bodies and dumped in quary, stealing of public money, wastage of taxpayers money, impunity and disregard of rule of law and constitution."
LuUy5t_dxzw,@BernardoKibunja-yw6nc,2026-02-04T21:00:19Z,No fair elections if some reelection happens.
Qmd2H2jkI64,@deebefree,2026-02-02T12:51:16Z,"They can spin it how they like for the media, the public knows they're all rotten to the core."
Qmd2H2jkI64,@Dmac-7558,2026-02-03T20:02:02Z,They are all rotten corrupt parasites
Qmd2H2jkI64,@planzed.2,2026-02-02T13:14:18Z,"All the Fabian’s need to go, Blair’s legacy is evil. We must end it."
Qmd2H2jkI64,@glynabbott3982,2026-02-02T11:47:13Z,Starmer appointed him UK Ambassador dark secrets behind the scenes 😮
Qmd2H2jkI64,@simonthegreat543,2026-02-02T15:42:28Z,He was sacked twice before. Who thought he would be a good appointment? This is not a shock. Jobs for the boys.
Qmd2H2jkI64,@christopherwatson7284,2026-02-02T14:45:29Z,Marjorie Mowlem knew he was a slimeball. That's why she hated him
Qmd2H2jkI64,@fionatudor-tompkins6526,2026-02-03T08:39:53Z,MC sweeney needs investigating he is not a politician but has too much power
Qmd2H2jkI64,@zie9171,2026-02-03T19:34:08Z,GENERAL ELECTION NOW!!! And CLEAR OUT the  civil service!!
Qmd2H2jkI64,@harrisonford7106,2026-02-03T08:42:53Z,Who voted for this Morgan McSweeney character
Qmd2H2jkI64,@NoWindNoSunNoPower,2026-02-02T10:26:07Z,"This release of the files is great fun. All the “wrong” people being highlighted. 
😂🤣😆😆🤣😂😂🤣😆😆🤣😂😂🤣😆"
hmsgg_8d1zc,@karactr8361,2026-02-03T08:43:03Z,"For all my previous doubts about him, I have to admit that he is one of the few people in Congress who is more concerned with serving his constituency than himself or his party."
hmsgg_8d1zc,@Bob-gq7sk,2026-02-03T06:25:40Z,"When they elected him after his stroke,i really doubted that he could actually do the job! Apparently he's still smarter than All the people in his party"
hmsgg_8d1zc,@rawsondanley5906,2026-02-03T17:27:26Z,Clothing doesn't make someone special it's ur heart that makes u special
hmsgg_8d1zc,@ZeroFurKits,2026-02-03T04:55:18Z,Both men have proven to be actual Americans WAY MORE than any others.
hmsgg_8d1zc,@leslietotvmiroombytvmijust8000,2026-02-03T05:22:24Z,God bless him 💖🙏
hmsgg_8d1zc,@joe-jd6gf,2026-02-03T03:59:00Z,True I’m republican and I think John Fetterman is a great guy and politician for sure
hmsgg_8d1zc,@meliahicks7277,2026-02-03T14:44:34Z,I love my Louisiana Senator! ❤
hmsgg_8d1zc,@ChanaNewill-n5z,2026-02-03T13:21:56Z,We really like u Senator Kennedy. Fetterman is good politian❤
hmsgg_8d1zc,@TRUMP.VANCE.2024,2026-02-03T05:24:00Z,Honesty over fashion.
hmsgg_8d1zc,@chrisfrey9488,2026-02-03T06:11:07Z,"Fetterman is a big guy. He probably has trouble finding clothes in his size. My one nephew took a size 17 shoe when he was 15. His Mom had to special order his shoes, which were expensive. Maybe Fetterman is trying to live within his means, unlike the rest of his party."
3yIeuheezA8,@sis.ruthmpf,2026-02-08T17:13:41Z,"బంగారము లాంటి విలువైన మనసున్న గొప్ప నాయకుడే జగన్ గారు.. 
🙌🙌🙌🙌🙌🙌"
3yIeuheezA8,@s...n...c,2026-02-08T17:02:50Z,రాజు ఎక్కడ ఉన్నా రాజే రా
3yIeuheezA8,@ravindra1737,2026-02-08T16:12:20Z,Vijay and Jagan 😊
3yIeuheezA8,@swaruparani4153,2026-02-08T16:54:27Z,God bless you jagan baabu
3yIeuheezA8,@venkat6926,2026-02-08T16:54:13Z,Lovely moments ❤❤❤❤❤❤
3yIeuheezA8,@sudharshanreddy2313,2026-02-08T16:52:05Z,Amma Prema ❤
3yIeuheezA8,@SitharamiReddyDuggirala,2026-02-08T17:12:22Z,Great leader
3yIeuheezA8,@Jyothi_Gunda_006,2026-02-08T16:48:00Z,Super Anna
3yIeuheezA8,@shakeelmohammed2877,2026-02-08T16:38:00Z,❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉
3yIeuheezA8,@LaxmiLaxmi-j4i2v,2026-02-08T16:24:45Z,🙏🥰🥰🥰🥰🥰
V6RdO0YPw98,@gerryguanzongamad,2026-02-06T03:55:53Z,lakas ng mga amat 😂
V6RdO0YPw98,@ernestopascua4811,2026-02-06T03:27:17Z,swak na swak sa inidoro to
V6RdO0YPw98,@LeonardoStaAna-cf8ll,2026-02-06T01:47:57Z,"Posible daw guminhawa ang buhay, oh? Paano kung hinde. Nabudol na naman tayo."
V6RdO0YPw98,@EfrenMillama,2026-02-06T02:05:48Z,ang mangarap ay hindi masama😂😂😂😂😂
V6RdO0YPw98,@MarilouCalibag,2026-02-06T07:23:15Z,😂😂😂😂😂😂😂😂😂😂😂😂😂taob talaga kayo lahat
V6RdO0YPw98,@billygunner2697,2026-02-06T05:08:05Z,Libre lang mangarap😂😂
V6RdO0YPw98,@josecortes-is6dg,2026-02-06T03:06:49Z,Hindi gaganda ang buhay SA kanila alam Ng taong bayan ang corruption nila
V6RdO0YPw98,@gOdz110,2026-02-06T04:21:53Z,"Kung tlagang pra sa bayan cla,bat tahimik cla sa nangyayaring kurapyon ngaun,,,,o Kya isa rin cla sa mga may KURAP o Kya ay nabayaran cla,,,,,,"
V6RdO0YPw98,@MarilouCalibag,2026-02-06T07:24:41Z,Pataubin nyo pa ng sagad sa buto ilahat nyo na ang nalalaman nyo talaga sa para sa panaginip man lang eh sagad na talaga😂😂😂😂😂😂😂😂😂😂😂
V6RdO0YPw98,@franciscoRejasJr.,2026-02-06T02:01:23Z,Ubus anq pera sa tao bayan na kurap ninyu delima diokno risa
Ud_iKs-vvVc,@RichardLaMaster,2026-02-08T16:37:38Z,I would vote 🗳 for trump again tomorrow i like where our country is going. Go Trump and go ice 🧊 🙄 👏 make America 🇺🇸 safe again 🙄 👏 👍 🤣 😑 😉 🙄 👏 👍 🤣
