Title,link,comment
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"There was one incident in Bangalore, India, where in a man from one community responded by mocking another persons religion as his was mocked by this other person, it all happened on Facebook, soon the posts were shared rapidly, one community took major offence and burnt down an entire police station because of all this, that is what social media can do"
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,Only tiny consolation is still today: At least the algorithm on YouTube still brought me to this video.
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"Even before technology, multi-nationals were separate uncontrollable power. Tech has made that stronger."
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"Professors Martin Gilens (Princeton University) and Benjamin I. Page (Northwestern University) looked at more than 20 years worth of data to answer a simple question: Does the government represent the people?

Their study took data from nearly 2000 public opinion surveys and compared it to the policies that ended up becoming law. In other words, they compared what the public wanted to what the government actually did. What they found was extremely unsettling: The opinions of 90% of Americans have essentially no impact at all."
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,I like the french accent😁
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,His other half  must of punched him again
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,Dude does not even have the power in his own marriage
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,We are shifting to a world without western made rules. It’s okay. The chaos is from them not being able to accept it. It’ll be fine once they finally swallow the bitter medicine they’ve been dishing out for decades and play nice with everyone on equal terms.
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,This world is so chaotic it almost like he's married to a man.
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,Too in the humble moment
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,Aankh aaya hai bechare ko 😅
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,Called French fries
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,Rules of the jungle stronger survive
Macron Warns World Is Sliding Toward Power Politics as Global Rules Collapse |#shorts,https://www.youtube.com/watch?v=-juNPvEi74Y,Macron not realize
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,"CountryBalls❌️
CountryHumans❌️
CountryLands✅️"
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,This is gonna be recommended to everyone in year 2041
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,Barely under an hour
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,0:08 Why the scary number 💀
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,0:09 +876% taxes hits hard
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,This is GENIUS!
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,"30 secs❌
33 secs✅"
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,Can u pls make pt2...
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,"0:16 ""lalala"" hits hard 🗣️🗣️🗣️🔥🔥🔥"
🌎Global Politics in 30 Seconds | Animation,https://www.youtube.com/watch?v=sDy7Uo_D4fk,The Greenland problem always kills me 😂
"Global Politics by Andrew Heywood Part 1 (3rd Ed) | Full Audiobook | UPSC, IR, Political Science",https://www.youtube.com/watch?v=Dw_lMf1dxC8,"📌Download UPSC Syllabus & Revision Tracker
If you’re confused about what to study, what to revise, and what’s pending, I built this app to solve exactly that problem.

✔ Track GS & Optional syllabus
✔ Daily & long-term revision planning
✔ No distractions, only UPSC focus

👉 Download here: https://bit.ly/PrepmonitorYTcomments"
"Global Politics by Andrew Heywood Part 1 (3rd Ed) | Full Audiobook | UPSC, IR, Political Science",https://www.youtube.com/watch?v=Dw_lMf1dxC8,Great help.
"Global Politics by Andrew Heywood Part 1 (3rd Ed) | Full Audiobook | UPSC, IR, Political Science",https://www.youtube.com/watch?v=Dw_lMf1dxC8,Thanks.
"Global Politics by Andrew Heywood Part 1 (3rd Ed) | Full Audiobook | UPSC, IR, Political Science",https://www.youtube.com/watch?v=Dw_lMf1dxC8,Thankyou so much 😊
"Global Politics by Andrew Heywood Part 1 (3rd Ed) | Full Audiobook | UPSC, IR, Political Science",https://www.youtube.com/watch?v=Dw_lMf1dxC8,thank you so much....
"Global Politics by Andrew Heywood Part 1 (3rd Ed) | Full Audiobook | UPSC, IR, Political Science",https://www.youtube.com/watch?v=Dw_lMf1dxC8,How download pdf this book
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,Canada is a resource-based economy....Too bad we didn't use our resources.
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,Looks like try outs for Maduro's replacement 😂 💯
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,elbows up! lol
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,en francais   xoxo  12:58
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,Good afternoon how was today long time how was everything how was business and how was so many things and I was because I was supposed to ask about it and how everything she no go destroy
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,"Theirs no use for me like this guy 
CDL trans cars prob idk I can see thing."
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,"The reporter is not smart to ask question about Greenland and Donald trump . We are also dealing with trade deal and other issues. We do not want to trigger trump to attack us, please be smart and do not try to mess up Canada. If you are so brave, then go to US and talk to trump"
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,Why is he there?
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,Does this help with the new world order?
BREAKING: Canada’s PM Mark Carney Speaks in Qatar as Global Politics and Energy Tensions Rise | AC14,https://www.youtube.com/watch?v=92Jk3QQAohs,"Carney a peur des mots : incapable de dire que les États-Unis sont impérialistes, alors que c'est reconnu dans le monde entier... MDR"
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,"Seun""s voice is louder now, if it's Adams Oshinomole now, he will be laughing for him to be saying rubbish about food and Nigeria."
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,This Akpabio is an accomplice of a bad government. He is a born crook and hardened criminal.
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,Dis adc guy no get work to go na only channels TV e dey sit down.
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,"Seun, thank you for that question: “what’s the ideology of ADC”! Unfortunately Bolaji Abdullahi couldn’t figure out what the ideology of ADC based on the theme of reference given to the Committee they set up to produce a blue print for his party. 
He was given an opportunity on a plater of Diamond to tell Nigerians the Ideology of ADC; he blew it and became belligerent; and started the rigmaroles. What an embarrassment and opportunity missed to nail it and distinguish ADC from APC- whose ideology is seemingly Welfarist-Social Party with a tint of capitalist. 
Thank you Seun for that question he couldn’t give an answer."
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,"Talking bad about government policies either good or bad is criticism to this opposition politicians. It often shows the shallow depth of their thinking. Opposition in other clines offen acknowledge a good move and bad move which shows the line of thinking to progress. All this Bolaji, Ameachi and co thinking is the grab power which people can see through their aim."
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,Political parties have ideology- bolaji should express in simple terms what ADC stands for instead of being clever by half. He even cheekily called the interviewer parochial.  ..how disingenuous
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,You all destroyed Nigeria 🇳🇬 look at the country you all created complete mess
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,Bukola Saraki is one of the best SPs in Nigeria today. The FG should give him its highest award(GCON) seized by Buhari during his tenure.
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,APC & ADC  same people
"How Policies Have Worsened Cost Of Living, Data Protection + More |Politics Today",https://www.youtube.com/watch?v=1Qiov4PP97U,This guy is a fake.
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,The truth needs to be revealed.  Nothing less.
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,HEY! DID NATHAN WADE EVER REMEMBER IF HE RENTED THAT CABIN WITH FANI WILLIS?
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,Everyone in GA thinks it was rigged
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,ALL of Fulton County needs to be investigated. Corrupt beyond belief!
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,The truth needs to come out.
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,"The fact that Willis, Wade, Smith, and James are not in prison, is the REAL crime here! 😢😢😢"
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,I bet Maduro is singing like a bird.
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,And justice for all.
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,The Shake Down has begun
JUST IN: FBI agents search election office in Georgia,https://www.youtube.com/watch?v=9S8wPv4wauU,She should be in prison!!!!!
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,All 3 branches need to be cleaned out. No more lifetime appointments to supreme court.
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,"If they are willing to lie to you when there is evidence and video, imagine what they are lying about when no one is looking!! WAKE UP USA!!"
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,"If Alex Pretti's phone recording evidence disappears, that in itself is evidence of a crime committed by the authorities."
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,"This Canadian stands with the peaceful, persistant, principled protestors of America.
Power to the people, friends !!"
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,We shouldn't have to see people die for our leaders to grow a conscience. Never forget who did this. We see you.
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,R.I.P. Alex Pretti. An American who devoted his life to healing others in the ICU of the V.A. Hospital has been taken from this world in cold blood by figures who hid their faces from the light. His service endures; their shadows do not.
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,National strike will move us forward.
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,"December 31, 2025. I finally ended a 45 years as RN by not renewing my license. We pay close and mindful attention to our surroundings . We are in continual motion to keep things as safe as possible . As nurses we document and record our actions We have to do this for ourselves to monitor situations and also to protect our license.. We follow policies and procedures, and pay heed and adhere to our scope practice. We also step in and help people whether they are our patients or not. This behavior is fundamental to who we are. Had  I been in that situation ,I would’ve done exactly the same thing as Nurse Pretti. There is not a nurse ,I am willing to bet, who would’ve done anything differently. Whether a Nurse or not, we are all Alex Pretti."
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,"The US must be such a dystopia to live in right now.
I applaud all of those with the courage to openly protest!"
Maddow: Trump in retreat as disastrous anti-immigrant campaign becomes political catastrophe,https://www.youtube.com/watch?v=WCGHVGSx1NE,Time to boycott big business and shop locally!
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,"My beloved brother, good morning, allow peace to reign in Kano."
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,"Anyone who knows Nigeria, will know this is absolute truth."
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,God bless and guide the president of Nigeria
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,Mr Morka can lie😂😂😂😂
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,"The best for kano state, congratulations to giv Abba Yusufu"
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,Aci dadi lafiya 🤐
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,Wike gross actions in river state gave room for this
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,Role of time
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,That's just politics for u.
Mixed Reactions Trail Kano Governor Abba Yusuf&#39;s Defection From NNPP + More | Politics Today,https://www.youtube.com/watch?v=wq7xF2gRpU4,"Where is El Rufai and his co.travellers who said Tinubu is a one term president,  How market ???"
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,Imagine these same failures gathering together as our savior! What a country! 😭
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,Good morning evening Nigerians
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,Our problem is no election in nigeria is free and fair if not deflection or no deflection the people vote will tell but bcos of rigging the citizen has no voice
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,"Nigeria situation requires personal connection. Nigeria image is not that great internationally, sometimes personal contact get the job done faster."
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,Good evening Nigerians
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,That country needs a revolution.
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,Amen
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,"This is a Nigeria Professor in political science relating the roles of a Prime Minister to a President! 😢

Mennhhhhhh!"
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,Country they can't rescue when in power
"Party Defections, Tinubu’s Visit To Türkiye + More | Politics Today",https://www.youtube.com/watch?v=woCHcT0u628,"MALAMI DID SAME WHEN HE WAS THERE AS THE MINISTER OF JUSTICS,WHAT COMES AROUND GOES AROUND"
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,If we have another shutdown  DO NOT give in like you did last time!!!!
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,If government is shut down not one representative should be paid until it reopens
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,150 billion and no healthcare. Really😮
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,Shut it down. A government with no accountability should have no bank account.
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,Good. Shut it down and keep it shut.
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,The only problem is they always stick it to us they're not going to find them but then they will fund them separately after a bunch of different assurances that nobody in the public believe and then they will give him a shitload of our money for training this is why we end up hating our politicians
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,The names of every Representative who voted for that bill should be posted in a predominant place & listed by news reports.
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,You should never have paid them in the first place
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,Somebody needs to stand up for the American people!!!
"Democrats pull support for government funding bill over Pretti killing, risking government shutdown",https://www.youtube.com/watch?v=s3Txq4oxcoI,"I can believe we are forced to pay taxes to maintain this Criminal Organization...this is descasting,  immoral  and horrendous."
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,Approval and disapproval doesn’t matter if there is no accountability.
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,42% is not low enough. wtf is wrong with the people of the US?!!!
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,ICE could mow down a daycare center and there are people in this country who would defend it
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,"A CNN poll?  LMAO. They asked Rosie O'Donnell, Jimmy Kimmel, Don Lemon and Jimmy Carville. This must have been the same poll that said Kamala was going to win.  No wonder viewership is down over 40%."
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,Bovino's cosplay outfit is directly from 1930s - 40s Germany;  it is disgusting.
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,"Epstien files, never forget."
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,Release the Epstein files
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,"IMPEACH, INDICT, IMPRISON 

Release Epstein Files.
END the CORRUPT CONVICTED FELONS coverup"
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,"Hang on a minute they are now sending someone to Minnesota who has been shown to accept a $50,000 bribe in a paper bag that has now been covered up. Another Trump criminal."
"‘Political disaster’: Enten breaks down ICE, DHS unpopularity",https://www.youtube.com/watch?v=KqbHgiuMskw,The purpose of the lies is not necessarily to make people believe what is being said. It's a demonstration of power.
I WANT TO KNOW WHY YOU ALWAYS ENTERTAIN POLITICAL INCOMPETENCE CASES. P RUTO ATTACKS THE JUDICIARY,https://www.youtube.com/watch?v=eVpxFJKcX9c,Na kwa nini unasema opposition hawana agenda .    Hiyo change ndio sera number one
I WANT TO KNOW WHY YOU ALWAYS ENTERTAIN POLITICAL INCOMPETENCE CASES. P RUTO ATTACKS THE JUDICIARY,https://www.youtube.com/watch?v=eVpxFJKcX9c,Really
I WANT TO KNOW WHY YOU ALWAYS ENTERTAIN POLITICAL INCOMPETENCE CASES. P RUTO ATTACKS THE JUDICIARY,https://www.youtube.com/watch?v=eVpxFJKcX9c,In a manifesto Singapore was the first
I WANT TO KNOW WHY YOU ALWAYS ENTERTAIN POLITICAL INCOMPETENCE CASES. P RUTO ATTACKS THE JUDICIARY,https://www.youtube.com/watch?v=eVpxFJKcX9c,Wantam
I WANT TO KNOW WHY YOU ALWAYS ENTERTAIN POLITICAL INCOMPETENCE CASES. P RUTO ATTACKS THE JUDICIARY,https://www.youtube.com/watch?v=eVpxFJKcX9c,"One thing I have noted with president William Ruto for many years, and I believe am Somehow NOT very wrong,his talks are good well articulated But the real issue comes the  time of doing, action, implemention is quite opposite,I have come to conclusion as Kenyan,he president William Ruto does NOT KEEP his words"
I WANT TO KNOW WHY YOU ALWAYS ENTERTAIN POLITICAL INCOMPETENCE CASES. P RUTO ATTACKS THE JUDICIARY,https://www.youtube.com/watch?v=eVpxFJKcX9c,True
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,Dogara is already working for the job! Lol... He seems to really need it!
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,"Having heard this man speak for the first time, I found him to be very smart."
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,"The same way, all was in support of abach 😭😭😭🤣🤣🤣"
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,Invite Femi fanikayode to the politics today
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,"I think the media should be very careful about how they bring politics into the 2027 elections in Nigeria. Trump has not complained about the Muslim -Muslim governing the country today. He is concerned about the citizens killing each other based on religion.  Tinubu told Nigerians categorically that his running mate has nothing to do with religion but is a political strategy for his election. How well these two individuals governed the country is what Nigerians should be worried about in the 2027 election. For those who think the administration is doing a fantastic job and are still lobbying for the president to change his running mate because of religion are not being sincere to themselves, no matter which part of the country the request is coming from. There are governors across the country whose deputies are from the same religion, and no one has ever complained about that. Is it the religious faith that governs the country or the individual? Nigerians must never misinterpret Trump's interest as having anything to do with the religion that the president and vice president of Nigeria belong to. As the former Speaker has just alluded, the decision is up to Tinubu when he gets the nomination of his party for the second term. After what happened in the 2023 elections, religion should never be introduced as a campaign issue."
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,Frankly I understand d basis of your questions. Is it for asking purposes or what one can flow wt. U are saying glued to your preconceived narration even when u get a clear analysis as his excellence explained to u. The language pple not feeling it is too generic as such make no sense. Is like smone saying that your programme is not being felt. Hw can that be measured. What u are saying is in d area of macroeconomics that may not be seeing simply by watching.  It is deeper than what surface thinking can prove
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,This guy is looking for vice president post
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,"Who are the masses? They are indigen in every locality of the voters arena. Hence every voter has their belonging groups headed by a leader who shows how the masses move, these can be found in the elite, illiterate and poor, self minded catchment and this were led by a leader who gives information of direction, also funds such groups into carry out what is believed generally in the catchment they are belonging. This is what is believed as an institution or structure in politics."
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,Sir is so good
"Dogara On FG&#39;s Economic Policies, Backs Calls For Tinubu&#39;s Second Term + More | Sunday Politics",https://www.youtube.com/watch?v=hKxpJH1Cy3Y,"The joy Dogara sees on the face of the people, the joy of death, hunger and poverty will continue to stand tall in front of him."
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,Read more: https://www.foxnews.com/politics/key-senator-wont-fund-dhs-ice-federal-agents-enter-his-state
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,Pull their secret service security and see what they do. Make them go without security if they make us go without security.
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,"We need a law saying that we don't pay taxes and we don't pay representatives in our country when the government is shut down, any of them."
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,"Wow, there’s only ones that think it’s OK to walk out on their job and still get paid and have a job and then come back"
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,So we need to make it to where we don't pay taxes when they're not working .
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,Stop paying congress if they don't want to do their jobs.
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,Shut it down and get rid of 75% of  Congress.
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,Shut it down....   FIRE THEM  ALL as soon as they vote ...IMMEDIATELY!!
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,Apparently the government in Minnesota has been shut down for quite some time!
Government shutdown looms as Senate Dems REVOLT against DHS funding,https://www.youtube.com/watch?v=w7i3aEQBomY,If they shut it down shut their check down for every politician
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,Taiwo Oyedele is a liar. God has exposed him and his intentions.
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,How many other national documents have they forged
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,"When fraud is in the DNA ,you cannot wash it off .

Horrible !"
